"Data file recorded 2014/9/24  13:28:25"
"%  Right Stride Frequency         = 3.0"
"%  Left Stride Frequency         = 3.0"
"%  Phase (Fractional)         = 32768.0"
"%  Experiment.py "
"%  Motor Gains    = [1800, 200, 100, 0, 0, 1800, 200, 100, 0, 0]
"% Columns: "
"% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt "
11353,10263248,11470896,10228297,11506249,-3800,3800,-371,-561,365,158,-328,4039,10,6,857
12354,10263244,11470920,10228494,11506446,-3800,3800,-373,-563,363,157,-323,4051,10,6,857
13355,10263168,11470936,10228691,11506643,-3800,3800,-374,-565,362,125,-330,4052,10,-7,857
14356,10263084,11470964,10228888,11506840,-3800,3800,-378,-539,364,151,-372,4102,10,-7,857
15357,10262944,11470984,10229085,11507037,-3800,3800,-391,-532,385,229,-545,4114,7,-9,857
16358,10262752,11471004,10229282,11507234,-3800,3800,-418,-497,415,300,-568,4114,7,-9,857
17359,10262552,11471028,10229479,11507431,-3800,3800,-453,-502,442,393,-606,4132,-21,-8,822
18360,10262272,11471036,10229676,11507628,-3800,3800,-498,-497,470,489,-624,4110,-21,-8,822
19362,10261936,11471044,10229873,11507825,-3800,3800,-554,-482,500,587,-467,4173,-28,-14,822
20362,10261624,11471072,10230070,11508022,-3800,3800,-626,-420,543,781,-741,4185,-28,-14,822
21363,10261268,11471100,10230267,11508219,-3800,3800,-694,-397,594,942,-716,4133,-60,2,823
22364,10260832,11471128,10230464,11508416,-3800,3800,-750,-343,657,1124,-801,4333,-60,2,823
23365,10260436,11471152,10230661,11508613,-3800,3800,-799,-274,734,1288,-831,4439,-75,-11,823
24366,10260048,11471196,10230858,11508810,-3800,3800,-848,-197,811,1432,-736,4591,-75,-11,823
25367,10259620,11471232,10231055,11509007,-3800,3800,-912,-40,884,1390,-672,4886,-87,0,824
26368,10259212,11471272,10231252,11509204,-3800,3800,-937,263,969,1191,-1081,5741,-87,0,824
27369,10258800,11471328,10231449,11509401,-3800,3800,-803,982,1083,913,-1754,8857,-89,8,823
28370,10258400,11471368,10231646,11509598,-3800,3800,-699,1552,1178,869,-1900,6448,-89,8,823
29371,10258016,11471408,10231843,11509795,-3800,3800,-793,1803,1253,829,-2171,5049,-82,0,823
30372,10257632,11471432,10232040,11509992,-3800,3800,-1023,1914,1345,731,-2656,5049,-82,0,823
31373,10257224,11471472,10232237,11510189,-3800,3800,-1256,1995,1461,492,-2953,4782,-69,4,824
32374,10256876,11471496,10232434,11510386,-3800,3800,-1439,2116,1607,302,-3270,5014,-69,4,824
33375,10256512,11471532,10232631,11510583,-3800,3800,-1444,2476,1816,5,-3986,6780,-72,5,824
34376,10256132,11471568,10232828,11510780,-3800,3800,-1219,3147,2165,-218,-4743,9532,-72,5,824
35371,10255824,11471592,10244484,11522436,-1965,3800,-1044,3447,2414,-10,-3380,5492,-80,2,824
36365,10255500,11471620,10244681,11522633,-1638,3800,-1004,3024,2508,10,-2476,2995,-80,2,824
37366,10255208,11471644,10244878,11522830,-1625,3800,-978,2261,2560,-14,-2401,2638,-68,-11,824
38367,10254968,11471648,10245075,11523027,-1760,3800,-811,1896,2712,-273,-3425,5310,-68,-11,824
39368,10254812,11471664,10245272,11523224,-2132,3800,-450,2304,2965,-357,-4247,9001,-59,-12,822
40369,10254688,11471704,10245469,11523421,-2193,3800,-209,2437,3192,-56,-3762,4861,-59,-12,822
41370,10254584,11471728,10245666,11523618,-2187,3800,-235,2136,3357,66,-3275,3397,-49,-5,833
42372,10254500,11471752,10245863,11523815,-2190,3800,-332,1548,3419,-153,-2394,2946,-49,-5,833
43372,10254444,11471780,10246060,11524012,-2256,3800,-409,989,3385,-423,-2085,3034,-24,-9,832
