"Data file recorded 2014/9/24  13:43:40"
"%  Right Stride Frequency         = 2.0"
"%  Left Stride Frequency         = 2.0"
"%  Phase (Fractional)         = 32768.0"
"%  Experiment.py "
"%  Motor Gains    = [1800, 200, 100, 0, 0, 1800, 200, 100, 0, 0]
"% Columns: "
"% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt "
10500,16830992,18360192,16792901,18398533,-3800,3800,-369,-561,354,671,-292,4067,2,8,831
11502,16830980,18360164,16793032,18398664,-3800,3800,-371,-564,357,655,-296,4061,2,8,831
12502,16830964,18360212,16793163,18398795,-3800,3800,-371,-566,357,644,-293,4064,-6,-4,831
13503,16830876,18360324,16793294,18398926,-3800,3800,-369,-582,359,675,-298,4072,-6,-4,831
14504,16830652,18360460,16793425,18399057,-3800,3800,-369,-586,356,634,-242,4028,-24,8,798
15505,16830312,18360552,16793556,18399188,-3800,3800,-372,-546,337,553,71,4080,-24,8,798
16507,16830008,18360656,16793687,18399319,-3800,3800,-392,-474,334,683,101,4255,-57,24,799
17507,16829644,18360808,16793818,18399450,-3800,3800,-433,-437,321,886,229,4081,-57,24,799
18509,16829204,18360944,16793949,18399581,-3800,3800,-484,-375,296,1042,111,4250,-64,12,799
19509,16828748,18361092,16794080,18399712,-3800,3800,-562,-248,285,1063,-36,4285,-64,12,799
20510,16828272,18361196,16794211,18399843,-3800,3800,-621,-253,286,1608,284,3919,-77,19,800
21511,16827796,18361284,16794342,18399974,-3800,3800,-666,-190,325,2009,441,4073,-77,19,800
22513,16827224,18361384,16794473,18400105,-3800,3800,-705,-143,353,2028,825,3909,-92,9,801
23514,16826692,18361440,16794604,18400236,-3800,3800,-764,-104,365,2452,820,3897,-92,9,801
24515,16826096,18361500,16794735,18400367,-3800,3800,-811,-209,398,3350,1486,3437,-121,-9,799
25516,16825416,18361544,16794866,18400498,-3800,3800,-827,-307,455,3991,1819,3527,-121,-9,799
26517,16824756,18361552,16794997,18400629,-3800,3800,-859,-344,476,4445,1798,3563,-114,-13,800
27518,16824080,18361572,16795128,18400760,-3800,3800,-953,-309,434,4678,1399,3660,-114,-13,800
28519,16823260,18361584,16795259,18400891,-3800,3800,-1082,-92,327,4715,988,3904,-154,2,801
29519,16822476,18361628,16795390,18401022,-3800,3800,-1260,237,201,4333,3,4308,-154,2,801
30521,16821668,18361660,16795521,18401153,-3800,3800,-1443,670,95,4064,-878,4284,-147,-10,802
31522,16820804,18361684,16795652,18401284,-3800,3800,-1628,1147,5,3468,-1702,4441,-147,-10,802
32523,16819976,18361708,16795783,18401415,-3800,3800,-1836,1771,-83,2693,-2582,4874,-151,-14,802
33524,16819132,18361740,16795914,18401546,-3800,3800,-2045,2558,-145,1645,-3179,5126,-151,-14,802
34525,16818224,18361788,16796045,18401677,-3800,3800,-2234,3190,-157,713,-3206,4691,-149,-14,802
35525,16817368,18361820,16796176,18401808,-3800,3800,-2444,3862,-121,574,-3236,5130,-149,-14,802
36514,16816508,18361884,16796307,18401939,-3522,3800,-2651,4502,-41,481,-2744,4555,-146,-12,802
37515,16815716,18361920,16796438,18402070,-3545,3800,-2753,4709,16,322,-2546,3192,-146,-12,802
38516,16814848,18361980,16796569,18402201,-2635,3800,-2741,4586,77,299,-3056,2647,-157,4,802
39517,16814036,18362036,16796700,18402332,-2575,3800,-2631,4253,229,262,-3209,2305,-157,4,802
40518,16813272,18362108,16796831,18402463,-2485,3800,-2462,3947,413,276,-3102,2068,-153,5,803
41519,16812516,18362208,16796962,18402594,-2148,3800,-2202,3444,607,-100,-3024,1479,-153,5,803
42520,16811884,18362284,16797093,18402725,-2590,3800,-1854,2798,810,-462,-2906,1468,-141,6,803
43521,16811240,18362388,16797224,18402856,-2178,3800,-1495,2193,1001,-630,-2624,1662,-141,6,803
44522,16810688,18362500,16797355,18402987,-2455,3800,-1099,1512,1189,-872,-2357,1502,-123,6,807
45523,16810232,18362612,16797486,18403118,-2800,3800,-677,1035,1398,-1228,-2964,2442,-123,6,807
46523,16809812,18362716,16797617,18403249,-2785,3800,-206,705,1598,-1757,-3262,2762,-81,7,806
47525,16809460,18362852,16797748,18403380,-3000,3800,270,470,1807,-1433,-3368,3198,-81,7,806
48526,16809160,18362996,16797879,18403511,-3138,3800,698,497,2111,-978,-4101,4018,-67,18,803
