"Data file recorded 2014/9/24  18:9:31"
"%  Right Stride Frequency         = 3.0"
"%  Left Stride Frequency         = 3.0"
"%  Phase (Fractional)         = 32768.0"
"%  Experiment.py "
"%  Motor Gains    = [1800, 200, 100, 0, 0, 1800, 200, 100, 0, 0]
"% Columns: "
"% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt "
10632,7709992,8066860,7691812,8117796,-3800,3800,-134,-705,308,818,-465,3945,0,-10,889
11626,7709992,8066876,7692009,8117993,-3800,3800,-132,-704,307,794,-467,3962,0,-10,889
12627,7709932,8066896,7692206,8118190,-3800,3800,-136,-706,306,793,-499,3913,-7,-8,889
13628,7709764,8066936,7692403,8118387,-3800,3800,-126,-712,313,633,-222,4100,-7,-8,889
14629,7709548,8067004,7692600,8118584,-3800,3800,-111,-714,355,317,-399,4192,-45,0,846
15630,7709288,8067052,7692797,8118781,-3800,3800,-61,-727,372,991,-517,4388,-45,0,846
16618,7708904,8067100,7692994,8118978,-3381,3800,-61,-748,362,1211,-70,4244,-64,4,846
17619,7708488,8067184,7693191,8119175,-2916,3800,-48,-633,291,2173,558,4942,-64,4,846
18620,7708024,8067244,7693388,8119372,-2327,3800,-64,-275,139,3159,-497,5985,-95,1,848
19621,7707464,8067332,7693585,8119569,-1398,3800,-153,8,177,1021,-1251,4053,-95,1,848
20622,7706964,8067440,7693782,8119766,-1469,3800,-267,265,291,2093,-970,5022,-98,2,854
21623,7706524,8067552,7693979,8119963,-1566,3800,-352,401,259,3400,-359,4222,-98,2,854
22624,7706052,8067668,7694176,8120160,-1075,3800,-362,436,401,1004,-52,4672,-81,15,860
23625,7705628,8067808,7694373,8120357,-1105,3800,-290,424,705,924,-1889,5083,-81,15,860
24626,7705268,8067924,7694570,8120554,-1262,3800,-221,373,815,3270,-1335,4527,-83,9,859
25627,7704912,8068072,7694767,8120751,-1046,3800,-244,259,855,2850,-641,3805,-83,9,859
26628,7704620,8068200,7694964,8120948,-1233,3800,-280,416,932,2534,-906,6323,-52,28,861
27629,7704396,8068320,7695161,8121145,-1475,3800,-278,813,1016,2416,-1492,6265,-52,28,861
28630,7704188,8068452,7695358,8121342,-1399,3800,-258,1112,1084,2485,-1420,6360,-35,11,863
29631,7704040,8068568,7695555,8121539,-1623,3800,-161,1321,1104,2759,-841,6401,-35,11,863
30632,7703908,8068668,7695752,8121736,-1581,3800,-95,1075,1214,1438,-933,4503,-21,23,860
31633,7703800,8068760,7695949,8121933,-1599,3800,65,922,1355,1865,-1652,6726,-21,23,860
32634,7703720,8068828,7696146,8122130,-1653,3800,244,673,1411,2201,-1476,5324,-26,1,859
33635,7703636,8068892,7696343,8122327,-1506,3800,370,442,1574,219,-1155,4787,-26,1,859
34636,7703568,8068976,7696540,8122524,-1491,3800,463,397,1766,503,-2147,5881,-13,10,858
35637,7703496,8069032,7696737,8122721,-1349,3800,511,453,1953,-248,-1401,5019,-13,10,858
36638,7703452,8069096,7696934,8122918,-1420,3800,501,478,2145,-943,-938,4103,-1,7,857
37639,7703408,8069144,7697131,8123115,-1315,3800,522,493,2248,-72,-1136,4922,-1,7,857
38640,7703408,8069212,7697328,8123312,-1504,3800,570,405,2249,362,-536,4550,-16,2,859
39641,7703388,8069268,7697525,8123509,-1285,3800,630,133,2191,131,13,3906,-16,2,859
40642,7703372,8069332,7697722,8123706,-1217,3800,713,-231,2098,51,76,4290,-13,6,860
41643,7703376,8069428,7697919,8123903,-1259,3800,789,-655,2013,-328,523,3737,-13,6,860
42644,7703372,8069504,7698116,8124100,-1121,3800,843,-1144,1938,-599,258,3738,6,5,860
43645,7703368,8069564,7698313,8124297,-1034,3800,876,-1552,1805,-490,321,4304,6,5,860
44646,7703364,8069616,7698510,8124494,-947,3800,844,-1878,1626,-589,292,3859,5,10,860
45647,7703368,8069736,7698707,8124691,-913,3800,736,-2070,1460,-821,696,4337,5,10,860
46648,7703360,8069828,7698904,8124888,-749,3800,537,-2183,1353,-883,697,3416,-9,5,860
47649,7703360,8069920,7699101,8125085,-713,3800,325,-2255,1297,-827,494,4093,-9,5,860
48650,7703352,8070012,7699298,8125282,-574,3800,168,-2271,1257,-786,425,4338,6,10,861
49651,7703348,8070144,7699495,8125479,-512,3800,15,-2387,1233,-684,62,3411,6,10,861
50652,7703344,8070268,7699692,8125676,-423,3800,-88,-2523,1219,-297,126,4303,10,24,863
51653,7703360,8070404,7699889,8125873,-470,3800,-133,-2650,1191,142,221,4420,10,24,863
52654,7703352,8070528,7700086,8126070,-231,3800,-228,-2766,1071,1072,453,3257,4,24,864
53655,7703360,8070680,7700283,8126267,-248,3800,-354,-2828,988,392,901,3736,4,24,864
54656,7703356,8070840,7700480,8126464,-85,3800,-508,-2801,960,181,184,2997,-7,17,864
55657,7703356,8070996,7700677,8126661,-25,3800,-620,-2736,942,191,1021,3298,-7,17,864
56658,7703344,8071200,7700874,8126858,142,3800,-697,-2691,950,96,239,2881,-2,23,864
57659,7703360,8071364,7701071,8127055,46,3800,-751,-2620,924,557,36,2951,-2,23,864
58660,7703352,8071552,7701268,8127252,286,3800,-768,-2586,932,-184,450,2790,13,37,864
59661,7703340,8071732,7701465,8127449,403,3800,-781,-2617,935,-69,79,2109,13,37,864
60662,7703356,8071936,7701662,8127646,306,3800,-745,-2601,912,185,127,2941,14,35,862
61663,7703364,8072164,7701859,8127843,439,3800,-699,-2503,906,212,-401,2743,14,35,862
62664,7703376,8072420,7702056,8128040,495,3800,-668,-2420,940,-41,-291,2401,-4,37,865
63665,7703400,8072672,7702253,8128237,495,3800,-610,-2305,1007,-472,76,3036,-4,37,865
64666,7703432,8072916,7702450,8128434,518,3800,-557,-2307,1050,15,93,2122,15,39,865
65667,7703476,8073172,7702647,8128631,510,3800,-545,-2382,1023,891,37,1809,15,39,865
66668,7703528,8073428,7702844,8128828,524,3800,-491,-2360,1039,380,-963,2736,20,41,865
67669,7703588,8073744,7703041,8129025,534,3800,-434,-2322,1048,440,-664,1896,20,41,865
68670,7703644,8074060,7703238,8129222,621,3800,-416,-2367,1027,469,-324,1436,13,46,864
69671,7703720,8074372,7703435,8129419,549,3800,-365,-2176,1097,-367,-187,3488,13,46,864
70672,7703780,8074680,7703632,8129616,708,3800,-359,-2055,1154,735,-404,1674,13,63,864
71673,7703856,8075032,7703829,8129813,662,3800,-351,-1950,1167,626,-681,2591,13,63,864
72674,7703968,8075400,7704026,8130010,474,3800,-255,-1715,1198,-51,-816,4133,13,53,866
73675,7704080,8075736,7704223,8130207,511,3800,-209,-1664,1202,320,48,2054,13,53,866
74676,7704180,8076064,7704420,8130404,629,3800,-241,-1800,1206,870,-1345,1729,16,55,865
75677,7704288,8076384,7704617,8130601,618,3800,-188,-1707,1183,1162,-2078,4137,16,55,865
76678,7704408,8076808,7704814,8130798,578,3800,-110,-1673,1174,338,-1612,2374,16,84,866
77679,7704524,8077180,7705011,8130995,639,3800,-100,-1842,1121,663,733,1485,16,84,866
78680,7704660,8077668,7705208,8131192,540,3800,-50,-1724,1171,168,-31,4198,34,86,867
79681,7704800,8078132,7705405,8131389,540,3800,22,-1587,1174,1232,-1577,2579,34,86,867
