"Data file recorded 2014/9/24  14:52:8"
"%  Right Stride Frequency         = 5.0"
"%  Left Stride Frequency         = 5.0"
"%  Phase (Fractional)         = 32768.0"
"%  Experiment.py "
"%  Motor Gains    = [1800, 200, 100, 0, 0, 1800, 200, 100, 0, 0]
"% Columns: "
"% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt "
12212,3255864,3544488,3220289,3580737,-3800,3800,-316,-2881,779,607,-246,4024,9,-5,879
13213,3255852,3544496,3220616,3581064,-3800,3800,-315,-2879,777,595,-264,4037,-12,-3,880
14214,3255772,3544532,3220943,3581391,-3800,3800,-313,-2879,779,602,-293,4064,-12,-3,880
15215,3255648,3544592,3221270,3581718,-3800,3800,-315,-2878,775,587,-295,4072,-34,0,845
16216,3255448,3544656,3221597,3582045,-3800,3800,-327,-2897,772,588,-258,4103,-34,0,845
17217,3255144,3544716,3221924,3582372,-3800,3800,-355,-2812,789,655,-405,4220,-61,-4,846
18218,3254792,3544752,3222251,3582699,-3800,3800,-389,-2760,809,624,-137,4168,-61,-4,846
19219,3254340,3544800,3222578,3583026,-3800,3800,-421,-2742,815,595,75,4038,-92,-4,846
20220,3253836,3544840,3222905,3583353,-3800,3800,-454,-2795,814,675,116,3941,-92,-4,846
21221,3253276,3544924,3223232,3583680,-3800,3800,-490,-2856,814,841,338,3929,-103,-2,847
22222,3252656,3545004,3223559,3584007,-3800,3800,-542,-2867,849,1242,-285,4140,-103,-2,847
23223,3252020,3545072,3223886,3584334,-3800,3800,-637,-2712,976,1557,-906,4521,-121,-4,848
24224,3251372,3545156,3224213,3584661,-3800,3800,-736,-2609,1129,1756,-486,4255,-121,-4,848
25225,3250600,3545224,3224540,3584988,-3800,3800,-825,-2580,1236,2113,-102,4168,-124,-2,849
26226,3249968,3545316,3224867,3585315,-3800,3800,-897,-2568,1341,2590,104,4207,-124,-2,849
27227,3249296,3545396,3225194,3585642,-3800,3800,-990,-2518,1483,3039,86,4538,-144,-1,848
28228,3248556,3545496,3225521,3585969,-3800,3800,-1131,-2344,1607,3186,20,4781,-144,-1,848
29229,3247960,3545572,3225848,3586296,-3800,3800,-1294,-2063,1680,2972,-174,5136,-131,-4,846
30231,3247380,3545676,3226175,3586623,-3800,3800,-1479,-1657,1731,2935,-589,5382,-131,-4,846
31231,3246804,3545748,3226502,3586950,-3800,3800,-1672,-1242,1799,2984,-1125,5510,-115,-4,849
32233,3246252,3545820,3226829,3587277,-3800,3800,-1846,-828,1866,2801,-1353,5448,-115,-4,849
33233,3245772,3545872,3227156,3587604,-3800,3800,-1970,-550,1875,2808,-1414,5041,-99,0,847
34234,3245312,3545940,3227483,3587931,-3800,3800,-2054,-363,1862,2675,-1662,4921,-99,0,847
35235,3244864,3546032,3227810,3588258,-3800,3800,-2141,-146,1904,2568,-2053,5239,-89,-2,847
36236,3244440,3546076,3228137,3588585,-3800,3800,-2197,98,2010,2503,-2283,4992,-89,-2,847
37237,3244032,3546132,3228464,3588912,-3800,3800,-2205,191,2131,2491,-2327,4722,-86,-7,846
38226,3243588,3546168,3228791,3589239,-3653,3800,-2180,345,2251,2425,-2736,4949,-86,-7,846
39227,3243204,3546232,3229118,3589566,-3719,3800,-2130,499,2384,2140,-2949,5042,-91,-6,846
40228,3242752,3546292,3229445,3589893,-2953,3800,-2090,657,2516,1753,-3116,5235,-91,-6,846
41229,3242312,3546368,3229772,3590220,-2694,3800,-2096,951,2684,1621,-3334,5722,-71,-5,847
42230,3241936,3546420,3230099,3590547,-2787,3800,-2048,1211,2834,1626,-2603,5258,-71,-5,847
43231,3241556,3546480,3230426,3590874,-2455,3800,-1950,1337,2855,1301,-2143,5022,-84,-1,851
44232,3241184,3546548,3230753,3591201,-2199,3800,-1806,1260,2821,1089,-2235,4561,-84,-1,851
45232,3240872,3546588,3231080,3591528,-2296,3800,-924,2416,2893,757,-3396,15557,-54,-6,851
46233,3240524,3546664,3231407,3591855,-1776,3800,795,5400,3094,185,-4221,26454,-54,-6,851
47234,3240172,3546712,3231734,3592182,-1454,3800,1802,6527,3109,186,-2264,5362,-48,-5,853
48235,3239816,3546776,3232061,3592509,-1130,3800,1887,5998,3018,-31,-2284,3391,-48,-5,853
49236,3239444,3546832,3232388,3592836,-724,3800,1638,4990,2952,88,-2540,3003,-69,-2,854
50238,3239096,3546896,3232715,3593163,-580,3800,1492,4288,2906,-106,-2308,3113,-69,-2,854
51238,3238760,3546960,3233042,3593490,-364,3800,1509,3676,2872,-891,-1509,2668,-57,-2,857
52239,3238436,3547032,3233369,3593817,-154,3800,1600,3020,2742,-1357,-523,2440,-57,-2,857
53240,3238152,3547124,3233696,3594144,-137,3800,1679,2282,2521,-1875,557,2269,-67,5,859
54241,3237864,3547176,3234023,3594471,158,3800,1710,1457,2186,-2390,1759,2236,-67,5,859
55242,3237628,3547284,3234350,3594798,79,3800,1609,728,1700,-2534,2734,2317,-63,3,860
56243,3237424,3547388,3234677,3595125,112,3800,1474,-104,1206,-2909,2959,2068,-63,3,860
57244,3237204,3547496,3235004,3595452,452,3800,1305,-883,821,-3209,2636,2363,-33,9,860
58245,3237056,3547636,3235331,3595779,210,3800,1113,-1602,545,-3592,1990,2570,-33,9,860
59246,3236932,3547752,3235658,3596106,258,3800,878,-2222,332,-4171,1724,3022,-24,27,860
60247,3236832,3547936,3235985,3596433,295,3800,608,-2726,114,-4350,2119,3076,-24,27,860
61248,3236764,3548096,3236312,3596760,269,3800,343,-3354,-116,-4364,2738,2644,-26,22,860
62249,3236720,3548308,3236639,3597087,282,3800,142,-4066,-284,-4065,3010,2584,-26,22,860
63250,3236696,3548524,3236966,3597414,311,3800,23,-4873,-338,-3681,2774,2254,1,35,861
64251,3236708,3548756,3237293,3597741,225,3800,-26,-5767,-281,-3388,2383,1959,1,35,861
65252,3236716,3549028,3237620,3598068,390,3800,-50,-6668,-125,-3140,1723,1941,4,54,861
66253,3236712,3549324,3237947,3598395,610,3800,-49,-7596,103,-2932,791,1669,4,54,861
67254,3236704,3549620,3238274,3598722,783,3800,19,-8492,376,-2745,389,1790,-4,46,861
68255,3236708,3549904,3238601,3599049,850,3800,186,-9286,725,-2681,84,1942,-4,46,861
69256,3236740,3550220,3238928,3599376,805,3800,418,-9990,1116,-2605,401,2342,-1,50,859
70257,3236776,3550568,3239255,3599703,909,3800,611,-10480,1488,-2549,1046,2959,-1,50,859
71258,3236844,3550952,3239582,3600030,823,3800,735,-10799,1838,-2491,1161,3475,14,71,860
72259,3236884,3551300,3239909,3600357,1125,3800,822,-10888,2204,-2204,673,4071,14,71,860
73260,3236932,3551652,3240236,3600684,1197,3800,931,-10864,2542,-1934,668,4225,19,63,860
74261,3237000,3552056,3240563,3601011,1187,3800,1067,-10750,2799,-1794,843,4410,19,63,860
75262,3237076,3552452,3240890,3601338,1248,3800,1207,-10605,2970,-1473,661,4217,17,67,859
76263,3237180,3552868,3241217,3601665,1172,3800,1332,-10411,3114,-1132,629,4374,17,67,859
77264,3237284,3553344,3241544,3601992,1271,3800,1455,-10127,3312,-809,656,4639,25,73,860
78265,3237392,3553764,3241871,3602319,1343,3800,1577,-9798,3509,-447,817,4511,25,73,860
79266,3237496,3554160,3242198,3602646,1467,3800,1705,-9461,3664,-59,928,4368,35,70,860
80267,3237624,3554552,3242525,3602973,1405,3800,1837,-9129,3794,268,1092,4188,35,70,860
81268,3237760,3555024,3242852,3603300,1439,3800,1980,-8861,3894,626,1144,3802,34,89,858
82269,3237896,3555468,3243179,3603627,1524,3800,2122,-8645,3932,960,1118,3534,34,89,858
83270,3238040,3555936,3243506,3603954,1556,3800,2280,-8508,3932,1247,1067,3156,46,78,858
84271,3238184,3556396,3243833,3604281,1637,3800,2480,-8422,3959,1616,827,2847,46,78,858
85272,3238344,3556816,3244160,3604608,1612,3800,2693,-8333,3996,1847,801,2738,45,84,859
86273,3238508,3557288,3244487,3604935,1660,3800,2912,-8277,4006,2070,678,2399,45,84,859
87274,3238704,3557732,3244814,3605262,1519,3800,3147,-8174,4004,2248,703,2342,34,79,859
88275,3238872,3558184,3245141,3605589,1764,3800,3360,-7992,3956,2281,668,2478,34,79,859
89277,3239080,3558600,3245468,3605916,1568,3800,3565,-7777,3870,2310,744,2341,50,76,859
90277,3239268,3559068,3245795,3606243,1755,3800,3739,-7434,3721,2170,1067,2880,50,76,859
91278,3239452,3559476,3246122,3606570,1845,3800,3778,-6708,3494,2312,1192,3995,48,82,858
92279,3239672,3559956,3246449,3606897,1668,3800,3704,-5778,3294,2750,1233,4120,48,82,858
93280,3239876,3560496,3246776,3607224,1823,3800,3616,-4803,3071,2837,1977,4042,41,79,856
94289,3240092,3560964,3236346,3596794,-1092,3800,3506,-3833,2770,2828,2227,4058,41,79,856
95282,3240336,3561548,3236673,3597121,-1231,3800,3344,-2898,2414,2893,2385,3983,48,94,859
96283,3240484,3562140,3237000,3597448,-554,3800,3174,-2040,2091,2958,2743,3579,48,94,859
97284,3240592,3562716,3237327,3597775,-208,3800,3037,-1370,1807,2994,2731,2768,45,91,860
98286,3240696,3563388,3237654,3598102,-85,3800,2972,-1023,1563,2874,2298,1702,45,91,860
99286,3240752,3564008,3237981,3598429,333,3800,2984,-922,1379,2646,2116,1225,30,113,864
100287,3240788,3564732,3238308,3598756,586,3800,3019,-883,1197,2592,2019,815,30,113,864
101288,3240816,3565380,3238635,3599083,766,3800,3091,-1016,1028,2505,1888,71,12,126,865
102289,3240864,3566176,3238962,3599410,764,3800,3179,-1153,901,2519,1847,195,12,126,865
103290,3240916,3566880,3239289,3599737,859,3800,3247,-1262,781,2623,1647,194,22,136,863
104291,3240956,3567708,3239616,3600064,1060,3800,3282,-1330,688,2599,1994,433,22,136,863
105292,3241016,3568560,3239943,3600391,1052,3800,3268,-1237,634,2642,2282,825,15,154,864
106293,3241080,3569416,3240270,3600718,1143,3800,3155,-903,611,2808,2449,1481,15,154,864
107294,3241148,3570300,3240597,3601045,1230,3800,2933,-322,625,2975,2522,2344,31,170,863
108295,3241256,3571208,3240924,3601372,1077,3800,2638,489,656,3160,2659,2787,31,170,863
109296,3241348,3572164,3241251,3601699,1280,3800,2279,1300,682,3197,2671,2938,36,172,864
110297,3241456,3573072,3241578,3602026,1276,3800,1866,2168,671,3096,2542,3280,36,172,864
111298,3241600,3573968,3241905,3602353,1132,3800,1416,3030,609,3016,2121,3156,26,170,865
112299,3241728,3574888,3242232,3602680,1319,3800,956,3813,533,2896,1561,2826,26,170,865
113300,3241860,3575656,3242559,3603007,1380,3800,450,4543,437,2872,973,2816,49,167,864
114301,3242036,3576464,3242886,3603334,1172,3800,-86,5189,348,2861,-22,2540,49,167,864
115302,3242192,3577284,3243213,3603661,1372,3800,-619,5669,252,2718,-859,2000,40,161,864
116303,3242400,3578056,3243540,3603988,1099,3800,-1130,5872,37,2675,-767,1071,40,161,864
