"Data file recorded 2014/9/22  16:21:30"
"%  Right Stride Frequency         = 3.0"
"%  Left Stride Frequency         = 3.0"
"%  Phase (Fractional)         = 32768.0"
"%  Experiment.py "
"%  Motor Gains    = [1800, 200, 100, 0, 0, 1800, 200, 100, 0, 0]
"% Columns: "
"% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt "
11782,544040,521756,549479,516711,2596,-2012,45,-83,-167,276,-328,4110,7,2,906
12784,544044,521760,549676,516908,2657,-1953,43,-84,-167,292,-323,4106,7,2,906
13785,544084,521740,549873,517105,2501,-1708,44,-85,-169,276,-305,4099,-1,-12,906
14785,544160,521720,550070,517302,2331,-1614,45,-92,-167,265,-288,4102,-1,-12,906
15786,544244,521636,550267,517499,2331,-1092,43,-90,-168,280,-219,4142,16,-20,888
16788,544384,521584,550464,517696,2007,-1183,39,-61,-173,368,-115,4129,16,-20,888
17789,544504,521520,550661,517893,2167,-994,49,-18,-174,473,-42,4154,12,-6,891
18790,544660,521488,550858,518090,1961,-1094,81,-51,-165,560,76,4176,12,-6,891
19791,544808,521460,551055,518287,2034,-1021,122,-37,-175,517,199,4154,22,-1,895
20792,545004,521420,551252,518484,1736,-843,151,47,-197,480,-251,4279,22,-1,895
21793,545172,521396,551449,518681,1925,-846,180,87,-196,495,-422,4372,38,3,896
22794,545340,521372,551646,518878,1939,-749,187,221,-192,467,-193,4589,38,3,896
23794,545520,521368,551843,519075,1872,-786,172,414,-218,317,5,4739,39,-6,898
24796,545680,521364,552040,519272,2014,-699,157,681,-285,217,-34,4902,39,-6,898
25797,545824,521368,552237,519469,2140,-664,165,920,-372,249,67,4616,34,9,895
26798,545980,521364,552434,519666,2084,-526,190,1022,-453,493,419,4387,34,9,895
27798,546100,521360,552631,519863,2344,-438,202,1096,-504,664,460,4346,24,-5,895
28800,546208,521360,552828,520060,2459,-377,201,1100,-551,670,329,4063,24,-5,895
29801,546340,521364,553025,520257,2339,-317,201,1003,-615,715,212,3833,18,-6,897
30802,546444,521360,553222,520454,2556,-179,179,942,-663,802,-219,3936,18,-6,897
31802,546548,521368,553419,520651,2598,-172,108,881,-698,795,-340,4084,21,8,895
