"  Data file recorded 2014/9/22  16:20:27"
"%  Right Stride Frequency         = 3.0"
"%  Left Stride Frequency         = 3.0"
"%  Phase (Fractional)         = 32768.0"
"%  Experiment.py "
"%  Motor Gains    = [1800, 200, 100, 0, 0, 1800, 200, 100, 0, 0]
"% Columns: "
"% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt "
11398,-17188,-25896,-37723,-4955,-3800,3800,49,-78,-164,641,-39,4063,7,-1,913
12392,-17176,-25916,-37526,-4758,-3800,3800,49,-75,-164,641,-35,4071,2,-6,913
13393,-17224,-25848,-37329,-4561,-3800,3800,45,-75,-166,651,-27,4101,2,-6,913
14394,-17368,-25716,-37132,-4364,-3800,3800,50,-69,-162,668,-66,4055,-17,8,877
15395,-17536,-25536,-36935,-4167,-3800,3800,88,-58,-181,711,154,3997,-17,8,877
16396,-17752,-25320,-36738,-3970,-3800,3800,112,-9,-166,749,-544,4466,-57,38,878
17397,-18008,-25036,-36541,-3773,-3800,3800,135,83,-133,777,-522,4320,-57,38,878
18398,-18436,-24680,-36344,-3576,-3800,3800,197,168,-140,878,-368,4247,-73,44,880
19399,-18932,-24324,-36147,-3379,-3800,3800,290,228,-127,1094,-653,4151,-73,44,880
20388,-19528,-24020,-35950,-3182,-3319,3800,379,268,-97,1575,-435,4213,-84,62,881
21389,-20080,-23688,-35753,-2985,-3269,3800,465,302,-57,2233,17,3967,-84,62,881
22389,-20720,-23268,-35556,-2788,-2354,3800,545,246,-28,2871,643,3756,-119,73,883
23390,-21416,-22900,-35359,-2591,-1614,3800,633,142,-23,3510,1212,3597,-119,73,883
24391,-22012,-22432,-35162,-2394,-1893,3800,707,76,-15,3961,1350,3767,-118,79,886
25392,-22608,-22028,-34965,-2197,-1548,3800,741,155,-18,4390,1293,3907,-118,79,886
26393,-23272,-21640,-34768,-2000,-746,3800,721,199,-110,4633,2025,3529,-108,73,892
27394,-23828,-21252,-34571,-1803,-1093,3800,624,244,-334,4806,2894,3601,-108,73,892
28395,-24300,-20856,-34374,-1606,-1326,3800,443,412,-664,4924,2672,3895,-90,76,893
29396,-24792,-20420,-34177,-1409,-900,3800,189,674,-1075,4668,2540,4052,-90,76,893
30397,-25168,-20088,-33980,-1212,-1375,3800,-102,1028,-1553,4153,1889,4331,-90,74,894
31398,-25484,-19728,-33783,-1015,-1527,3800,-437,1449,-2035,3553,763,4373,-90,74,894
32400,-25796,-19408,-33586,-818,-1329,3800,-752,1839,-2358,2955,-721,4128,-56,51,893
33400,-26016,-19100,-33389,-621,-1723,3800,-1066,2113,-2479,2268,-1130,3917,-56,51,893
34401,-26232,-18852,-33192,-424,-1567,3800,-1341,2367,-2450,1579,-910,3867,-34,50,891
35402,-26396,-18572,-32995,-227,-1734,3800,-1552,2586,-2298,836,-1124,3794,-34,50,891
36403,-26536,-18328,-32798,-30,-1738,3800,-1642,2886,-1993,380,-1885,3947,-35,37,889
37404,-26656,-18116,-32601,167,-1725,3800,-1647,3201,-1547,13,-2662,4008,-35,37,889
38405,-26780,-17940,-32404,364,-1560,3800,-1553,3526,-1044,-444,-3075,3982,-23,28,889
39407,-26884,-17728,-32207,561,-1554,3800,-1377,3784,-591,-1033,-2704,3801,-23,28,889
40408,-26968,-17568,-32010,758,-1556,3800,-1194,4012,-223,-1595,-2140,3951,-22,36,888
41409,-27032,-17400,-31813,955,-1568,3800,-1071,4432,120,-2099,-1985,4744,-22,36,888
42410,-27080,-17272,-31616,1152,-1561,3800,-959,5017,591,-2050,-2092,5020,-19,33,889
43411,-27112,-17124,-31419,1349,-1561,3800,-749,5559,1243,-1620,-1785,4567,-19,33,889
44412,-27136,-17012,-31222,1546,-1515,3800,-482,6040,1991,-1519,-1694,4549,-6,35,889
45413,-27164,-16872,-31025,1743,-1391,3800,-220,6371,2750,-1865,-1482,4135,-6,35,889
46414,-27200,-16724,-30828,1940,-1240,3800,-17,6537,3451,-2393,-1029,3740,6,31,888
47415,-27208,-16604,-30631,2137,-1326,3800,143,6521,4014,-2555,-192,3294,6,31,888
48416,-27204,-16464,-30434,2334,-1317,3800,227,6456,4385,-2619,531,3181,10,26,888
49417,-27232,-16344,-30237,2531,-1018,3800,220,6345,4616,-2665,769,3273,10,26,888
50417,-27248,-16204,-30040,2728,-1000,3800,142,6345,4815,-2824,616,3597,1,32,889
51418,-27252,-16040,-29843,2925,-987,3800,35,6331,5013,-2858,586,3699,1,32,889
52420,-27272,-15904,-29646,3122,-793,3800,-37,6173,5179,-2956,762,3146,10,23,890
53421,-27272,-15740,-29449,3319,-831,3800,-102,5809,5208,-3152,754,2888,10,23,890
54422,-27280,-15580,-29252,3516,-692,3800,-200,5321,5068,-3128,274,2821,2,26,891
55423,-27292,-15376,-29055,3713,-575,3800,-353,4748,4776,-2976,-373,2540,2,26,891
56424,-27268,-15160,-28858,3910,-724,3800,-521,4108,4381,-2748,-797,2349,-2,41,891
57425,-27288,-14940,-28661,4107,-355,3800,-711,3489,3927,-2511,-977,2593,-2,41,891
58425,-27296,-14692,-28464,4304,-340,3800,-911,2857,3438,-2291,-759,2506,11,34,892
59427,-27292,-14488,-28267,4501,-330,3800,-1127,2105,2930,-2112,-630,2400,11,34,892
60428,-27308,-14348,-28070,4698,-111,3800,-1330,1258,2456,-1944,-873,2155,-5,32,893
61429,-27304,-14248,-27873,4895,-152,3800,-1483,352,2076,-1813,-1072,2122,-5,32,893
62429,-27316,-14136,-27676,5092,39,3800,-1548,-659,1761,-1802,-267,1831,11,23,893
63430,-27312,-14040,-27479,5289,24,3800,-1540,-1720,1505,-1553,243,1700,11,23,893
64431,-27316,-13920,-27282,5486,162,3800,-1461,-2759,1360,-1265,290,1879,-6,29,890
65432,-27308,-13784,-27085,5683,170,3800,-1299,-3703,1328,-1165,268,2190,-6,29,890
66433,-27296,-13624,-26888,5880,227,3800,-1068,-4519,1396,-982,-166,2811,-3,21,893
67434,-27280,-13404,-26691,6077,281,3800,-775,-5147,1545,-788,-466,3343,-3,21,893
68435,-27288,-13136,-26494,6274,522,3800,-452,-5577,1728,-737,-440,3998,15,41,894
69436,-27280,-12852,-26297,6471,505,3800,-149,-5753,1889,-926,-371,4727,15,41,894
70437,-27260,-12460,-26100,6668,508,3800,103,-5680,2056,-1155,-588,5801,11,61,894
71438,-27252,-11996,-25903,6865,666,3800,336,-5336,2232,-1338,-619,6420,11,61,894
72439,-27212,-11596,-25706,7062,535,3800,556,-4843,2372,-1478,-452,6885,11,91,894
73440,-27164,-11004,-25509,7259,552,3800,742,-4240,2444,-1674,-579,7352,11,91,894
74441,-27124,-10512,-25312,7456,671,3800,890,-3641,2453,-1709,-1180,7387,5,113,895
75442,-27076,-9952,-25115,7653,686,3800,1043,-3067,2398,-1559,-1477,7179,5,113,895
76444,-26992,-9364,-24918,7850,512,3800,1208,-2601,2265,-1304,-1150,6889,31,117,896
77444,-26892,-8784,-24721,8047,455,3800,1380,-2192,2035,-779,-402,6660,31,117,896
78432,-26780,-8008,-24524,8244,418,2742,1467,-1834,1750,-117,170,6741,28,132,896
79433,-26644,-7360,-24327,8441,295,3347,1474,-1490,1530,590,353,6543,28,132,896
80435,-26524,-6660,-24130,8638,429,2804,1443,-1255,1335,1134,1299,6154,24,148,895
81435,-26420,-6036,-23933,8835,570,3095,1407,-1097,1150,1660,1551,5895,24,148,895
82437,-26304,-5408,-23736,9032,531,2883,1345,-1013,980,2097,1577,5702,31,120,900
83437,-26168,-4784,-23539,9229,434,2724,1290,-1104,801,2397,1746,4961,31,120,900
84439,-26028,-4276,-23342,9426,434,3315,1264,-1393,613,2672,1824,4434,41,110,901
85440,-25900,-3796,-23145,9623,540,3368,1285,-1778,402,2894,2343,4055,41,110,901
86453,-25760,-3420,-22948,9820,490,3800,1316,-2194,116,3081,3208,4062,29,88,901
87441,-25616,-3032,-22751,10017,490,3785,1287,-2536,-284,3244,4008,4324,29,88,901
88443,-25464,-2636,-22554,10214,459,3650,1191,-2731,-756,3417,4356,4722,43,86,898
89443,-25312,-2248,-22357,10411,480,3619,1039,-2691,-1225,3322,4193,5164,43,86,898
90444,-25160,-1896,-22160,10608,501,3778,880,-2616,-1631,3213,3559,5195,33,76,895
91445,-24976,-1544,-21963,10805,307,3712,704,-2499,-1908,3223,2699,5559,33,76,895
92459,-24844,-1228,-21766,11002,661,3800,526,-2182,-2041,3324,2022,5926,26,60,895
93467,-24680,-952,-21536,11232,1515,3800,357,-1826,-2103,3213,1898,5772,26,60,895
94461,-24536,-648,-21339,11429,1664,3800,236,-1486,-2160,2958,1991,5633,35,70,895
95462,-24360,-376,-21142,11626,1474,3800,168,-1217,-2184,2742,2048,5466,35,70,895
96463,-24172,-124,-20945,11823,1404,3800,134,-853,-2159,2595,2084,5602,35,65,891
97464,-23920,108,-20748,12020,980,3800,117,-481,-2092,2251,1938,5489,35,65,891
98465,-23680,288,-20551,12217,1037,3800,152,-172,-2005,1974,1881,5083,39,41,890
99466,-23484,472,-20354,12414,1313,3800,245,37,-1918,1690,1848,4578,39,41,890
100467,-23204,620,-20157,12611,752,3800,376,199,-1806,1359,1628,4245,40,39,891
101468,-22968,732,-19960,12808,1010,3800,488,372,-1687,943,1213,4371,40,39,891
102469,-22764,824,-19763,13005,1208,3800,622,479,-1571,518,635,3722,57,31,889
103470,-22516,896,-19566,13202,911,3800,791,490,-1419,166,-175,3302,57,31,889
104472,-22236,924,-19369,13399,675,3800,973,407,-1253,-128,-713,2940,40,12,890
105472,-22012,956,-19172,13596,1014,3800,1131,329,-1093,-406,-892,3079,40,12,890
106473,-21800,964,-18975,13793,1083,3800,1260,372,-1021,-942,-747,3018,39,13,890
107474,-21576,992,-18778,13990,996,3800,1348,347,-1109,-1342,-335,2738,39,13,890
